Publisher,Year_of_Release,Name,Genre,Global_Sales,Critic_Score,User_Score
Ubisoft,2009.0,Monster 4x4: Stunt Racer,Racing,0.18,,5.2
Ubisoft,2009.0,Grey's Anatomy: The Video Game,Adventure,0.06,65.0,tbd
Ubisoft,2009.0,Assassin's Creed: Bloodlines,Action,1.23,63.0,7.2
Ubisoft,2009.0,Petz: Hamsterz Bunch,Simulation,0.07,,tbd
Ubisoft,2009.0,Petz: Dolphinz Encounter,Simulation,0.02,,tbd
Ubisoft,2009.0,Imagine: Teacher Class Trip,Adventure,0.24,,tbd
Ubisoft,2009.0,Petz: Horseshoe Ranch,Adventure,0.17,,tbd
Ubisoft,2009.0,The Price is Right 2010 Edition,Misc,0.24,,tbd
Ubisoft,2009.0,Call of Juarez: Bound in Blood,Shooter,0.88,78.0,7.8
Ubisoft,2009.0,Puzzler World,Puzzle,0.77,,tbd
Ubisoft,2009.0,Broken Sword: Shadows of the Templars - The Director's Cut,Adventure,0.17,,
Ubisoft,2009.0,World in Conflict: Complete Edition,Strategy,0.04,,tbd
Ubisoft,2009.0,Jam Sessions 2,Misc,0.07,66.0,tbd
Ubisoft,2009.0,Rabbids Go Home,Platform,1.12,78.0,8.3
Ubisoft,2009.0,Family Feud: 2010 Edition,Misc,0.26,,tbd
Ubisoft,2009.0,Where's Waldo? The Fantastic Journey,Adventure,0.19,,tbd
Ubisoft,2009.0,Petz Pony: Beauty Pageant,Simulation,0.19,,tbd
Ubisoft,2009.0,Broken Sword: Shadow of the Templars - The Director's Cut,Adventure,0.24,74.0,8.1
Ubisoft,2009.0,CSI: Deadly Intent,Adventure,0.28,,tbd
Ubisoft,2009.0,Heroes over Europe,Simulation,0.16,62.0,7
Ubisoft,2009.0,Scrabble (Others sales),Puzzle,0.23,,
Ubisoft,2009.0,Imagine: Family Doctor,Simulation,0.3,,tbd
Ubisoft,2009.0,Imagine: Babyz Fashion,Simulation,0.18,,tbd
Ubisoft,2009.0,Teenage Mutant Ninja Turtles: Smash-Up,Fighting,0.21,,8.4
Ubisoft,2009.0,Shaun White Snowboarding: World Stage,Sports,0.29,72.0,8.7
Ubisoft,2009.0,Imagine: Fashion Designer World Tour,Simulation,0.29,,tbd
Ubisoft,2009.0,Cook Wars,Misc,0.04,,tbd
Ubisoft,2009.0,Imagine: Cheerleader,Simulation,0.06,,tbd
Ubisoft,2009.0,Petz: Dogz Talent Show,Simulation,0.15,,tbd
Ubisoft,2009.0,Where's Waldo? The Fantastic Journey,Adventure,0.21,,8.9
Ubisoft,2009.0,Might & Magic: Clash of Heroes,Role-Playing,0.18,,
Ubisoft,2009.0,Imagine: Music Fest,Simulation,0.16,,tbd
Ubisoft,2009.0,Imagine: Boutique Owner,Simulation,0.21,,tbd
Ubisoft,2009.0,Avatar: The Game,Action,0.77,,
Ubisoft,2009.0,Call of Juarez: Bound in Blood,Shooter,0.03,78.0,8
Ubisoft,2009.0,Avatar: The Game,Action,0.72,,
Ubisoft,2009.0,Rabbids Go Home,Platform,0.72,70.0,tbd
Ubisoft,2009.0,Assassin's Creed II: Discovery,Action,0.28,69.0,7.3
Ubisoft,2009.0,CSI: Deadly Intent,Adventure,0.2,,
Ubisoft,2009.0,Avatar: The Game,Action,0.9,,
Ubisoft,2009.0,Cloudy With a Chance of Meatballs,Platform,0.22,,tbd
Ubisoft,2009.0,Dawn of Discovery,Simulation,0.19,81.0,8.5
Ubisoft,2010.0,Tom Clancy's HAWX 2,Action,0.41,70.0,6.8
Ubisoft,2010.0,Shaun White Skateboarding,Sports,0.19,61.0,6.5
Ubisoft,2010.0,Puzzler World 2,Puzzle,0.11,,tbd
Ubisoft,2010.0,Hollywood Squares,Misc,0.11,,tbd
Ubisoft,2010.0,Battle of Giants: Dinosaurs Strike,Strategy,0.18,,tbd
Ubisoft,2010.0,Tom Clancy's Splinter Cell: Conviction,Action,0.11,83.0,5.2
Ubisoft,2010.0,Galaxy Racers,Racing,0.05,,tbd
Ubisoft,2010.0,Michael Jackson: The Experience,Misc,0.25,64.0,6.6
Ubisoft,2010.0,The Settlers 7: Paths to a Kingdom,Strategy,0.31,79.0,5.2
Ubisoft,2010.0,OK! Puzzle Stars,Puzzle,0.06,,
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.03,75.0,6.6
Ubisoft,2010.0,Shaun White Skateboarding,Sports,0.03,,7.3
Ubisoft,2010.0,Just Dance 2,Misc,9.44,74.0,7.3
Ubisoft,2010.0,R.U.S.E.,Strategy,0.5,76.0,7.3
Ubisoft,2010.0,Prince of Persia Trilogy,Action,0.5,,
Ubisoft,2010.0,Imagine: Reporter,Simulation,0.09,,tbd
Ubisoft,2010.0,Best Friends Tonight,Misc,0.03,,tbd
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.23,77.0,8.1
Ubisoft,2010.0,Michael Jackson: The Experience,Misc,4.36,56.0,8.3
Ubisoft,2010.0,Tom Clancy's HAWX 2,Action,0.1,47.0,tbd
Ubisoft,2010.0,Pure Futbol,Sports,0.24,46.0,7.5
Ubisoft,2010.0,Assassin's Creed II,Action,0.55,86.0,6.9
Ubisoft,2010.0,CSI: Unsolved!,Adventure,0.2,,
Ubisoft,2010.0,Dance on Broadway,Misc,1.02,48.0,3.3
Ubisoft,2010.0,Assassin's Creed: Brotherhood,Action,3.49,89.0,8.3
Ubisoft,2010.0,Racquet Sports,Sports,0.24,51.0,8.6
Ubisoft,2010.0,Who Wants to Be a Millionaire: 3rd Edition,Misc,0.1,,tbd
Ubisoft,2010.0,Gold's Gym: Dance Workout,Sports,0.85,,tbd
Ubisoft,2010.0,Tom Clancy's Ghost Recon: Predator,Shooter,0.1,54.0,tbd
Ubisoft,2010.0,Shaun White Skateboarding,Sports,0.18,59.0,tbd
Ubisoft,2010.0,CSI: Fatal Conspiracy,Adventure,0.18,39.0,5.6
Ubisoft,2010.0,R.U.S.E.,Strategy,0.27,78.0,7
Ubisoft,2010.0,Fighters Uncaged,Fighting,0.6,32.0,4.6
Ubisoft,2010.0,R.U.S.E.,Strategy,0.27,76.0,8.1
Ubisoft,2010.0,Peppa Pig: Fun and Games,Misc,0.13,,
Ubisoft,2010.0,Shaun White Skateboarding,Sports,0.16,61.0,5.3
Ubisoft,2010.0,Racquet Sports,Sports,0.34,45.0,4.3
Ubisoft,2010.0,The Amazing Race,Misc,0.13,,tbd
Ubisoft,2010.0,Imagine Animal Doctor Care Center,Simulation,0.05,,tbd
Ubisoft,2010.0,Tom Clancy's HAWX 2,Action,0.05,66.0,3.8
Ubisoft,2010.0,Silent Hunter 5: Battle of the Atlantic,Simulation,0.25,62.0,3.5
Ubisoft,2010.0,Michael Jackson: The Experience,Misc,0.15,,6.2
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.62,74.0,7.8
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.15,57.0,6.3
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.69,75.0,7.6
Ubisoft,2010.0,Imagine: Fashion Stylist,Simulation,0.13,,tbd
Ubisoft,2010.0,Red Steel 2,Shooter,0.62,80.0,8.6
Ubisoft,2010.0,CSI: Fatal Conspiracy,Adventure,0.22,,tbd
Ubisoft,2010.0,CSI: Fatal Conspiracy,Adventure,0.04,47.0,5.5
Ubisoft,2010.0,Your Shape: Fitness Evolved,Sports,1.32,73.0,7.5
Ubisoft,2010.0,Peppa Pig: Fun and Games,Misc,0.65,,
Ubisoft,2010.0,MotionSports,Sports,0.69,40.0,4.4
Ubisoft,2010.0,Tom Clancy's HAWX 2,Action,0.36,68.0,6.3
Ubisoft,2010.0,Battle of Giants: Mutant Insects,Strategy,0.26,,tbd
Ubisoft,2010.0,Tom Clancy's Ghost Recon,Shooter,0.12,46.0,6.8
Ubisoft,2010.0,Rabbids Party Collection,Misc,0.18,,
Ubisoft,2010.0,Who Wants to Be a Millionaire: 3rd Edition,Misc,0.04,,tbd
Ubisoft,2010.0,Assassin's Creed: Brotherhood,Action,2.82,90.0,8.2
Ubisoft,2010.0,Pure Futbol,Sports,0.18,38.0,7.9
Ubisoft,2010.0,Raving Rabbids: Travel in Time,Adventure,0.75,62.0,7.6
Ubisoft,2010.0,TrackMania Turbo: Build to Race,Racing,0.05,,
Ubisoft,2010.0,Imagine: Sweet 16,Simulation,0.03,,tbd
Ubisoft,2010.0,Sports Collection,Sports,0.08,,tbd
Ubisoft,2010.0,Petz Fantasy: Moonlight Magic,Simulation,0.12,,tbd
Ubisoft,2010.0,Imagine: Resort Owner,Strategy,0.06,,tbd
Ubisoft,2010.0,Just Dance Kids,Misc,2.24,,tbd
Ubisoft,2010.0,CSI: Fatal Conspiracy,Adventure,0.17,42.0,4.8
Ubisoft,2010.0,Prince of Persia: The Forgotten Sands,Action,0.37,65.0,7.4
Ubisoft,2010.0,Tom Clancy's Splinter Cell: Conviction,Action,2.06,,
Ubisoft,2010.0,Petz Fantasy: Sunshine Magic,Simulation,0.08,,tbd
Ubisoft,2010.0,Petz: Catz Playground,Simulation,0.03,,tbd
Ubisoft,2010.0,Family Feud Decades,Misc,0.16,,tbd
Ubisoft,2011.0,NCIS,Adventure,0.04,,tbd
Ubisoft,2011.0,Tom Clancy's Splinter Cell Classic Trilogy HD,Action,0.02,67.0,6.8
Ubisoft,2011.0,Puzzler Mind Gym 3D,Puzzle,0.08,51.0,tbd
Ubisoft,2011.0,Petz Fantasy 3D,Simulation,0.07,,tbd
Ubisoft,2011.0,WRC 2: FIA World Rally Championship,Racing,0.07,,
Ubisoft,2011.0,My Fitness Coach: Club,Sports,0.05,,
Ubisoft,2011.0,WRC 2: FIA World Rally Championship,Racing,0.02,,
Ubisoft,2011.0,Petz Bunnyz Bunch,Simulation,0.05,,tbd
Ubisoft,2011.0,The $1 Pyramid,Misc,0.08,,
Ubisoft,2011.0,IL-2 Sturmovik: Cliffs of Dover,Simulation,0.05,60.0,7.1
Ubisoft,2011.0,Just Dance 3,Misc,10.12,74.0,7.8
Ubisoft,2011.0,Just Dance: Summer Party,Misc,0.42,,tbd
Ubisoft,2011.0,Driver: San Francisco,Racing,0.18,80.0,7
Ubisoft,2011.0,Rabbids: Alive & Kicking,Misc,0.29,,
Ubisoft,2011.0,The Black Eyed Peas Experience,Misc,0.61,,tbd
Ubisoft,2011.0,PowerUp Heroes,Fighting,0.3,61.0,7.5
Ubisoft,2011.0,Tom Clancy's Splinter Cell 3D,Action,0.3,53.0,5.5
Ubisoft,2011.0,Michael Jackson: The Experience 3D,Misc,0.17,,
Ubisoft,2011.0,The Black Eyed Peas Experience,Misc,0.32,66.0,5.8
Ubisoft,2011.0,Call of Juarez: The Cartel,Shooter,0.29,45.0,5.5
Ubisoft,2011.0,Assassin's Creed: Brotherhood,Action,0.59,88.0,8.2
Ubisoft,2011.0,WRC 2: FIA World Rally Championship,Racing,0.16,,
Ubisoft,2011.0,The Adventures of Tintin: The Game,Action,0.32,,5.7
Ubisoft,2011.0,Might & Magic Heroes VI,Role-Playing,0.32,,
Ubisoft,2011.0,James Noir's Hollywood Crimes,Adventure,0.15,60.0,6.6
Ubisoft,2011.0,MotionSports: Adrenaline,Sports,0.15,,tbd
Ubisoft,2011.0,Rayman Origins,Platform,1.0,87.0,8.4
Ubisoft,2011.0,The Adventures of Tintin: The Game,Action,0.15,56.0,5.7
Ubisoft,2011.0,Driver: San Francisco,Racing,0.16,64.0,6.2
Ubisoft,2011.0,Driver: San Francisco,Racing,0.95,79.0,7.7
Ubisoft,2011.0,Just Dance 3,Misc,0.62,75.0,6
Ubisoft,2011.0,Rayman 3D,Platform,0.64,61.0,6.6
Ubisoft,2011.0,The Adventures of Tintin: The Game,Action,0.24,63.0,6.1
Ubisoft,2011.0,ABBA: You Can Dance,Misc,0.77,66.0,tbd
Ubisoft,2011.0,Driver: San Francisco,Racing,0.7,80.0,7.6
Ubisoft,2011.0,Child of Eden,Shooter,0.22,81.0,7.8
Ubisoft,2011.0,Asphalt: Injection,Action,0.22,49.0,4.8
Ubisoft,2011.0,Rayman Origins,Platform,0.78,87.0,8.2
Ubisoft,2011.0,Assassin's Creed: Revelations,Action,4.22,80.0,7.5
Ubisoft,2011.0,Michael Jackson: The Experience,Misc,0.87,63.0,6.8
Ubisoft,2011.0,Zoo Resort 3D,Simulation,0.25,,tbd
Ubisoft,2011.0,Just Dance 2: Extra Songs,Misc,0.2,,
Ubisoft,2011.0,The Adventures of Tintin: The Game,Action,0.26,59.0,5.7
Ubisoft,2011.0,Call of Juarez: The Cartel,Shooter,0.27,47.0,5.7
Ubisoft,2011.0,MotionSports: Adrenaline,Sports,0.27,41.0,7.4
Ubisoft,2011.0,Just Dance Kids 2,Misc,0.27,,tbd
Ubisoft,2011.0,The Smurfs: Dance Party,Misc,0.28,,tbd
Ubisoft,2011.0,Assassin's Creed: Revelations,Action,4.19,80.0,7.2
Ubisoft,2011.0,Family Feud: 2012 Edition,Misc,0.19,,tbd
Ubisoft,2011.0,Tom Clancy's Ghost Recon: Shadow Wars,Strategy,0.34,77.0,7.9
Ubisoft,2011.0,Rayman Origins,Platform,0.55,92.0,8.3
Ubisoft,2011.0,NCIS,Adventure,0.14,35.0,4.7
Ubisoft,2011.0,Self-Defense Training Camp,Sports,0.12,21.0,5
Ubisoft,2011.0,Tom Clancy's Splinter Cell Trilogy,Action,0.11,,
Ubisoft,2011.0,Asphalt 3D,Racing,0.49,43.0,4.4
Ubisoft,2011.0,Call of Juarez: The Cartel,Shooter,0.11,51.0,3.3
Ubisoft,2011.0,NCIS 3D,Adventure,0.11,,tbd
Ubisoft,2011.0,Hole in the Wall: Deluxe Edition,Misc,0.11,,tbd
Ubisoft,2011.0,Fit in Six,Sports,0.11,,tbd
Ubisoft,2011.0,Family Feud: 2012 Edition,Misc,0.1,47.0,5.3
Ubisoft,2011.0,The Price is Right: Decades,Misc,0.11,,tbd
Ubisoft,2011.0,Combat of Giants: Dinosaurs 3D,Strategy,0.39,44.0,5.3
Ubisoft,2011.0,Who Wants to Be A Millionaire?,Misc,0.1,,
Ubisoft,2011.0,Just Dance Kids 2,Misc,0.4,,tbd
Ubisoft,2011.0,Child of Eden,Shooter,0.44,84.0,7.7
Ubisoft,2011.0,Dance on Broadway,Misc,0.09,,tbd
Ubisoft,2011.0,The Smurfs,Action,0.41,,tbd
Ubisoft,2011.0,Driver: Renegade,Racing,0.09,48.0,5
Ubisoft,2011.0,Michael Jackson: The Experience,Misc,0.09,57.0,5.8
Ubisoft,2011.0,Cubic Ninja,Platform,0.1,51.0,5.9
Ubisoft,2011.0,Just Dance Kids 2,Misc,0.24,,tbd
Ubisoft,2011.0,Assassin's Creed: Revelations,Action,0.74,80.0,7.4
Ubisoft,2011.0,The Price is Right: Decades,Misc,0.12,,tbd
Ubisoft,2011.0,Imagine: Fashion Designer,Simulation,0.13,,tbd
Ubisoft,2011.0,Rocksmith,Misc,1.12,77.0,8.2
Ubisoft,2011.0,NCIS,Adventure,0.13,,tbd
Ubisoft,2011.0,Rocksmith,Misc,1.12,80.0,8.3
Ubisoft,2011.0,Puppies 3D,Misc,0.13,,tbd
Ubisoft,2011.0,Your Shape: Fitness Evolved 2012,Sports,1.16,77.0,7.6
Ubisoft,2011.0,Just Dance 3,Misc,2.02,70.0,7.7
Ubisoft,2011.0,My Fitness Coach: Club,Sports,0.12,,
Ubisoft,2011.0,Fit in Six,Sports,0.13,,7
Ubisoft,2011.0,Michael Jackson: The Experience,Misc,0.52,66.0,8.4
Ubisoft,2011.0,Petz Puppyz & Kittenz,Misc,0.12,,
Ubisoft,2011.0,Anno 2070,Strategy,1.43,83.0,7
Ubisoft,2011.0,Raving Rabbids: Travel in Time 3D,Platform,0.38,,
Ubisoft,2011.0,NCIS,Adventure,0.12,50.0,4
Ubisoft,2012.0,Horses 3D,Misc,0.04,,6.3
Ubisoft,2012.0,Rayman Origins,Platform,0.54,88.0,8.4
Ubisoft,2012.0,Just Dance 4,Misc,0.37,66.0,7.8
Ubisoft,2012.0,Just Dance 4,Misc,0.43,77.0,7.1
Ubisoft,2012.0,ESPN: Sports Connection,Sports,0.36,31.0,2.7
Ubisoft,2012.0,Far Cry 3,Shooter,3.0,91.0,8.6
Ubisoft,2012.0,Assassin's Creed III,Action,0.35,85.0,7.1
Ubisoft,2012.0,Rabbids Land,Misc,0.03,52.0,5.2
Ubisoft,2012.0,Your Shape: Fitness Evolved 2013,Action,0.13,76.0,6.3
Ubisoft,2012.0,ZombiU,Action,1.01,77.0,7.7
Ubisoft,2012.0,Assassin's Creed III: Liberation,Action,1.32,70.0,7.2
Ubisoft,2012.0,Rayman Origins,Platform,0.15,71.0,6.3
Ubisoft,2012.0,Just Dance: Disney Party,Misc,0.16,,tbd
Ubisoft,2012.0,Lumines: Electronic Symphony,Misc,0.23,83.0,7.8
Ubisoft,2012.0,Just Dance: Disney Party,Misc,0.12,,tbd
Ubisoft,2012.0,Assassin's Creed III,Action,6.45,85.0,6.9
Ubisoft,2012.0,Marvel Avengers: Battle for Earth,Action,0.12,50.0,5
Ubisoft,2012.0,Tom Clancy's Ghost Recon: Future Soldier,Shooter,1.47,79.0,7.2
Ubisoft,2012.0,Tom Clancy's Ghost Recon: Future Soldier,Shooter,0.17,71.0,4.9
Ubisoft,2012.0,Far Cry 3,Shooter,0.96,88.0,8.2
Ubisoft,2012.0,Assassin's Creed III,Action,5.29,84.0,6.7
Ubisoft,2012.0,Tom Clancy's Ghost Recon: Future Soldier,Shooter,0.95,79.0,6.9
Ubisoft,2012.0,Funky Barn,Simulation,0.11,,
Ubisoft,2012.0,Brothers in Arms: Furious 4,Shooter,0.07,,
Ubisoft,2012.0,Marvel Avengers: Battle for Earth,Action,0.02,62.0,7.3
Ubisoft,2012.0,Just Dance 4,Misc,6.76,74.0,7.3
Ubisoft,2012.0,Assassin's Creed III,Action,0.93,80.0,6.2
Ubisoft,2012.0,Far Cry 3,Shooter,3.35,90.0,8.5
Ubisoft,2012.0,Just Dance: Greatest Hits,Misc,0.19,,tbd
Ubisoft,2012.0,Dungeon Hunter Alliance,Action,0.2,49.0,6.4
Ubisoft,2012.0,Rayman Origins,Platform,0.08,86.0,8.4
Ubisoft,2012.0,Just Dance 4,Misc,1.18,77.0,7.7
Ubisoft,2013.0,Just Dance 2014,Misc,0.45,71.0,7
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,2.23,,7.4
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,2.85,83.0,7.8
Ubisoft,2013.0,Rayman Legends,Platform,0.66,92.0,8.7
Ubisoft,2013.0,Rocksmith 2014,Misc,0.98,,
Ubisoft,2013.0,Just Dance 2014,Misc,0.6,72.0,7.6
Ubisoft,2013.0,Tom Clancy's Splinter Cell: Blacklist,Action,0.98,82.0,7.5
Ubisoft,2013.0,Rayman Legends,Platform,0.43,90.0,8.2
Ubisoft,2013.0,Rocksmith 2014,Misc,0.94,,
Ubisoft,2013.0,Tom Clancy's Splinter Cell: Blacklist,Action,0.94,84.0,7.7
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,0.64,84.0,7.7
Ubisoft,2013.0,Just Dance 2014,Misc,3.59,,6.2
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,3.71,88.0,8.1
Ubisoft,2013.0,Rocksmith 2014,Misc,0.65,,
Ubisoft,2013.0,Rayman Legends,Platform,0.58,91.0,8.7
Ubisoft,2013.0,Just Dance 2014,Misc,0.99,79.0,7.8
Ubisoft,2013.0,The Smurfs 2,Platform,0.09,,5
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,3.3,86.0,7.9
Ubisoft,2013.0,Fighter Within,Fighting,0.19,23.0,3
Ubisoft,2013.0,The Smurfs 2,Platform,0.18,,tbd
Ubisoft,2013.0,Tom Clancy's Splinter Cell: Blacklist,Action,0.19,82.0,7.4
Ubisoft,2013.0,The Smurfs 2,Platform,0.12,,5.4
Ubisoft,2013.0,Tom Clancy's Splinter Cell: Blacklist,Action,0.12,75.0,7.8
Ubisoft,2013.0,Just Dance 2014,Misc,0.38,77.0,7.1
Ubisoft,2013.0,Just Dance 2014,Misc,0.41,75.0,5.5
Ubisoft,2013.0,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,Misc,0.12,,
Ubisoft,2013.0,The Smurfs 2,Platform,0.09,,tbd
Ubisoft,2013.0,The Smurfs 2,Platform,0.09,42.0,5.6
Ubisoft,2013.0,Assassin's Creed IV: Black Flag,Action,0.29,86.0,7.7
Ubisoft,2014.0,South Park: The Stick of Truth,Role-Playing,0.19,85.0,8.6
Ubisoft,2014.0,Trials Fusion,Racing,0.03,80.0,6.8
Ubisoft,2014.0,Rayman Legends,Platform,0.14,87.0,8.4
Ubisoft,2014.0,South Park: The Stick of Truth,Role-Playing,0.92,82.0,8.4
Ubisoft,2014.0,Far Cry 4,Shooter,0.9,,7
Ubisoft,2014.0,Shape Up,Misc,0.18,58.0,8.3
Ubisoft,2014.0,Child of Light,Role-Playing,0.07,83.0,7.8
Ubisoft,2014.0,The Crew,Racing,0.16,71.0,6.4
Ubisoft,2014.0,South Park: The Stick of Truth,Role-Playing,0.92,85.0,8.5
Ubisoft,2014.0,Assassin's Creed: Unity,Action,3.5,72.0,4.1
Ubisoft,2014.0,Assassin's Creed: Rogue,Action,1.01,72.0,7.3
Ubisoft,2014.0,Watch Dogs,Action,0.13,62.0,6.4
Ubisoft,2014.0,Rabbids Invasion: The Interactive TV Show,Misc,0.01,,
Ubisoft,2014.0,Watch Dogs,Action,1.25,,5
Ubisoft,2014.0,Assassin's Creed: Rogue,Action,1.29,72.0,7.5
Ubisoft,2014.0,Far Cry 4,Shooter,1.29,,7.3
Ubisoft,2014.0,Watch Dogs,Action,1.57,78.0,5.8
Ubisoft,2014.0,Far Cry 4,Shooter,1.63,82.0,7.5
Ubisoft,2014.0,The Crew,Racing,1.72,61.0,5.4
Ubisoft,2014.0,Watch Dogs,Action,1.74,,5.1
Ubisoft,2014.0,Just Dance 2015,Misc,2.01,,8.4
Ubisoft,2014.0,Rabbids Invasion: The Interactive TV Show,Misc,0.02,,
Ubisoft,2014.0,Rayman Legends,Platform,1.01,90.0,8.5
Ubisoft,2014.0,Might & Magic X: Legacy,Role-Playing,0.03,,
Ubisoft,2014.0,Trials Fusion,Racing,0.42,79.0,7.2
Ubisoft,2014.0,Just Dance 2015,Misc,0.39,72.0,5.8
Ubisoft,2014.0,Rayman Legends,Platform,0.34,91.0,7.9
Ubisoft,2014.0,Just Dance 2015,Misc,0.6,,8.3
Ubisoft,2014.0,Assassin's Creed: Unity,Action,0.55,70.0,3
Ubisoft,2014.0,Watch Dogs,Action,4.05,80.0,6.3
Ubisoft,2014.0,Rocksmith 2014,Misc,0.63,,
Ubisoft,2014.0,Far Cry 4,Shooter,0.63,80.0,6.7
Ubisoft,2014.0,The Crew,Racing,0.64,64.0,5.9
Ubisoft,2014.0,Just Dance 2015,Misc,0.53,70.0,7.5
Ubisoft,2014.0,Child of Light,Role-Playing,0.05,82.0,8
Ubisoft,2014.0,Watch Dogs,Action,0.45,77.0,4.7
Ubisoft,2014.0,Far Cry 4,Shooter,4.04,85.0,7.7
Ubisoft,2014.0,Rocksmith 2014,Misc,0.41,,
Ubisoft,2014.0,The Crew,Racing,0.22,,6.4
Ubisoft,2014.0,Just Dance 2015,Misc,0.25,,6.8
Ubisoft,2014.0,Trials Fusion,Racing,0.24,80.0,7.1
Ubisoft,2014.0,Just Dance 2015,Misc,0.73,75.0,6.6
Ubisoft,2014.0,Assassin's Creed: Unity,Action,3.96,70.0,4.9
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.02,,4.3
Ubisoft,2015.0,Assassin's Creed: Rogue,Action,0.08,74.0,7.5
Ubisoft,2015.0,Gravity Falls: Legend of the Gnome Gemulets,Action,0.04,46.0,5.8
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.02,,tbd
Ubisoft,2015.0,The Crew: Wild Run,Action,0.1,73.0,6.8
Ubisoft,2015.0,Just Dance 2016,Misc,0.36,73.0,6.8
Ubisoft,2015.0,Might & Magic Heroes VII,Strategy,0.09,,
Ubisoft,2015.0,Tom Clancy's Rainbow Six: Siege,Shooter,2.21,73.0,7.3
Ubisoft,2015.0,Tom Clancy's Rainbow Six: Siege,Shooter,1.34,74.0,6.9
Ubisoft,2015.0,The Crew: Wild Run,Action,0.02,74.0,7.4
Ubisoft,2015.0,The Crew: Wild Run,Action,0.02,65.0,6.6
Ubisoft,2015.0,Assassin's Creed Syndicate,Action,3.39,76.0,6.8
Ubisoft,2015.0,Just Dance 2016,Misc,0.19,,4.2
Ubisoft,2015.0,Just Dance 2016,Misc,0.32,66.0,6.1
Ubisoft,2015.0,Assassin's Creed Chronicles: China,Action,0.04,69.0,6.4
Ubisoft,2015.0,Tom Clancy's Rainbow Six: Siege,Shooter,0.23,79.0,6.9
Ubisoft,2015.0,Anno 2205,Strategy,0.25,72.0,5.9
Ubisoft,2015.0,Just Dance: Disney Party 2,Action,0.07,,tbd
Ubisoft,2015.0,Toy Soldiers: War Chest,Action,0.06,60.0,8.4
Ubisoft,2015.0,Just Dance 2016,Misc,0.95,,tbd
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.01,,1.4
Ubisoft,2015.0,Assassin's Creed Syndicate,Action,1.3,78.0,6.1
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.06,25.0,1.9
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.03,,8
Ubisoft,2015.0,Just Dance: Disney Party 2,Action,0.07,,tbd
Ubisoft,2015.0,Toy Soldiers: War Chest,Action,0.07,62.0,7.7
Ubisoft,2015.0,Hasbro Family Fun Pack,Misc,0.13,,tbd
Ubisoft,2015.0,Just Dance 2016,Misc,0.32,,6
Ubisoft,2015.0,Just Dance: Disney Party 2,Action,0.08,,tbd
Ubisoft,2015.0,Assassin's Creed Syndicate,Action,0.21,74.0,5.9
Ubisoft,2015.0,Just Dance 2016,Misc,0.57,73.0,6.9
Ubisoft,2015.0,Rugby World Cup 2015,Sports,0.06,,tbd
Ubisoft,2016.0,Assassin's Creed Chronicles,Action,0.01,,6.8
Ubisoft,2016.0,Tom Clancy's The Division,Shooter,3.8,80.0,7
Ubisoft,2016.0,Rocksmith 2014 Edition Remastered,Misc,0.01,,tbd
Ubisoft,2016.0,ZombiU,Action,0.01,,
Ubisoft,2016.0,TrackMania Turbo,Action,0.01,79.0,6.8
Ubisoft,2016.0,Just Dance 2017,Misc,0.05,,tbd
Ubisoft,2016.0,Rocksmith 2014 Edition Remastered,Misc,0.02,,7.8
Ubisoft,2016.0,Assassin's Creed Chronicles,Action,0.09,,6.1
Ubisoft,2016.0,Just Dance 2017,Misc,0.09,,tbd
Ubisoft,2016.0,Assassin's Creed The Ezio Collection,Action,0.08,74.0,7.6
Ubisoft,2016.0,Far Cry: Primal,Action,0.16,74.0,4.8
Ubisoft,2016.0,Just Dance 2017,Misc,0.18,,tbd
Ubisoft,2016.0,Eagle Flight,Adventure,0.07,72.0,7.8
Ubisoft,2016.0,Assassin's Creed Chronicles,Action,0.07,70.0,8
Ubisoft,2016.0,TrackMania Turbo,Action,0.06,76.0,7.7
Ubisoft,2016.0,ZombiU,Action,0.06,,
Ubisoft,2016.0,Assassin's Creed The Ezio Collection,Action,0.2,72.0,7.4
Ubisoft,2016.0,TrackMania Turbo,Action,0.35,81.0,7.9
Ubisoft,2016.0,Watch Dogs 2,Action,0.36,83.0,7.7
Ubisoft,2016.0,Tom Clancy's The Division,Shooter,0.41,79.0,5.8
Ubisoft,2016.0,Just Dance 2017,Misc,0.04,75.0,8
Ubisoft,2016.0,Just Dance 2017,Misc,0.04,,tbd
